name|form|href|imgSrc|typeColour
Inkay||/wiki/Inkay_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/3d/0686Inkay.png/70px-0686Inkay.png|#705848
Binacle||/wiki/Binacle_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/90/0688Binacle.png/70px-0688Binacle.png|#B8A038
Barbaracle||/wiki/Barbaracle_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/36/0689Barbaracle.png/70px-0689Barbaracle.png|#B8A038
Skrelp||/wiki/Skrelp_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e7/0690Skrelp.png/70px-0690Skrelp.png|#A040A0
Clauncher||/wiki/Clauncher_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/ff/0692Clauncher.png/70px-0692Clauncher.png|#6890F0
Clawitzer||/wiki/Clawitzer_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f1/0693Clawitzer.png/70px-0693Clawitzer.png|#6890F0
Helioptile||/wiki/Helioptile_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cc/0694Helioptile.png/70px-0694Helioptile.png|#F8D030
Tyrunt||/wiki/Tyrunt_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1c/0696Tyrunt.png/70px-0696Tyrunt.png|#B8A038
Heliolisk||/wiki/Heliolisk_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cc/0695Heliolisk.png/70px-0695Heliolisk.png|#F8D030
Tyrantrum||/wiki/Tyrantrum_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/be/0697Tyrantrum.png/70px-0697Tyrantrum.png|#B8A038
Amaura||/wiki/Amaura_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/09/0698Amaura.png/70px-0698Amaura.png|#B8A038
Aurorus||/wiki/Aurorus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/56/0699Aurorus.png/70px-0699Aurorus.png|#B8A038
Dragalge||/wiki/Dragalge_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4c/0691Dragalge.png/70px-0691Dragalge.png|#A040A0
Sylveon||/wiki/Sylveon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d0/0700Sylveon.png/70px-0700Sylveon.png|#EE99AC
Hawlucha||/wiki/Hawlucha_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/69/0701Hawlucha.png/70px-0701Hawlucha.png|#C03028
Dedenne||/wiki/Dedenne_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4f/0702Dedenne.png/70px-0702Dedenne.png|#F8D030
Carbink||/wiki/Carbink_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/fb/0703Carbink.png/70px-0703Carbink.png|#B8A038
Goomy||/wiki/Goomy_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/16/0704Goomy.png/70px-0704Goomy.png|#7038F8
Sliggoo||/wiki/Sliggoo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/42/0705Sliggoo.png/70px-0705Sliggoo.png|#7038F8
Sliggoo|Hisuian Form|/wiki/Sliggoo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4b/0705Sliggoo-Hisui.png/70px-0705Sliggoo-Hisui.png|#B8B8D0
Goodra||/wiki/Goodra_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7b/0706Goodra.png/70px-0706Goodra.png|#7038F8
Goodra|Hisuian Form|/wiki/Goodra_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b9/0706Goodra-Hisui.png/70px-0706Goodra-Hisui.png|#B8B8D0
Klefki||/wiki/Klefki_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e8/0707Klefki.png/70px-0707Klefki.png|#B8B8D0
Trevenant||/wiki/Trevenant_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d2/0709Trevenant.png/70px-0709Trevenant.png|#705898
Pumpkaboo||/wiki/Pumpkaboo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f4/0710Pumpkaboo.png/70px-0710Pumpkaboo.png|#705898
Gourgeist||/wiki/Gourgeist_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d6/0711Gourgeist.png/70px-0711Gourgeist.png|#705898
Bergmite||/wiki/Bergmite_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/60/0712Bergmite.png/70px-0712Bergmite.png|#98D8D8
Phantump||/wiki/Phantump_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d8/0708Phantump.png/70px-0708Phantump.png|#705898
Avalugg|Hisuian Form|/wiki/Avalugg_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/ef/0713Avalugg-Hisui.png/70px-0713Avalugg-Hisui.png|#98D8D8
Avalugg||/wiki/Avalugg_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/ed/0713Avalugg.png/70px-0713Avalugg.png|#98D8D8
Noibat||/wiki/Noibat_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/5a/0714Noibat.png/70px-0714Noibat.png|#A890F0
Noivern||/wiki/Noivern_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7f/0715Noivern.png/70px-0715Noivern.png|#A890F0
Xerneas|Active Mode|/wiki/Xerneas_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/17/0716Xerneas.png/70px-0716Xerneas.png|#EE99AC
Yveltal||/wiki/Yveltal_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1d/0717Yveltal.png/70px-0717Yveltal.png|#705848
Xerneas|Neutral Mode|/wiki/Xerneas_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/44/HOME0716N.png/70px-HOME0716N.png|#EE99AC
Zygarde|50% Forme|/wiki/Zygarde_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/92/0718Zygarde.png/70px-0718Zygarde.png|#7038F8
Zygarde|10% Forme|/wiki/Zygarde_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f8/0718Zygarde-10Percent.png/70px-0718Zygarde-10Percent.png|#7038F8
Zygarde|Complete Forme|/wiki/Zygarde_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/fb/0718Zygarde-Complete.png/70px-0718Zygarde-Complete.png|#7038F8
Hoopa|Hoopa Confined|/wiki/Hoopa_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/71/0720Hoopa.png/70px-0720Hoopa.png|#F85888
Diancie||/wiki/Diancie_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/37/0719Diancie.png/70px-0719Diancie.png|#B8A038
Volcanion||/wiki/Volcanion_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/13/0721Volcanion.png/70px-0721Volcanion.png|#F08030
Hoopa|Hoopa Unbound|/wiki/Hoopa_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a3/0720Hoopa-Unbound.png/70px-0720Hoopa-Unbound.png|#F85888
Rowlet||/wiki/Rowlet_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0c/0722Rowlet.png/70px-0722Rowlet.png|#78C850
Dartrix||/wiki/Dartrix_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c8/0723Dartrix.png/70px-0723Dartrix.png|#78C850
Decidueye||/wiki/Decidueye_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/ba/0724Decidueye.png/70px-0724Decidueye.png|#78C850
Litten||/wiki/Litten_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/ff/0725Litten.png/70px-0725Litten.png|#F08030
Decidueye|Hisuian Form|/wiki/Decidueye_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/33/0724Decidueye-Hisui.png/70px-0724Decidueye-Hisui.png|#78C850
Incineroar||/wiki/Incineroar_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/af/0727Incineroar.png/70px-0727Incineroar.png|#F08030
Torracat||/wiki/Torracat_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1f/0726Torracat.png/70px-0726Torracat.png|#F08030
Popplio||/wiki/Popplio_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/51/0728Popplio.png/70px-0728Popplio.png|#6890F0
Brionne||/wiki/Brionne_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2b/0729Brionne.png/70px-0729Brionne.png|#6890F0
Trumbeak||/wiki/Trumbeak_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c1/0732Trumbeak.png/70px-0732Trumbeak.png|#A8A878
Toucannon||/wiki/Toucannon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/ac/0733Toucannon.png/70px-0733Toucannon.png|#A8A878
Primarina||/wiki/Primarina_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/19/0730Primarina.png/70px-0730Primarina.png|#6890F0
Pikipek||/wiki/Pikipek_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e3/0731Pikipek.png/70px-0731Pikipek.png|#A8A878
Yungoos||/wiki/Yungoos_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a9/0734Yungoos.png/70px-0734Yungoos.png|#A8A878
Gumshoos||/wiki/Gumshoos_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/15/0735Gumshoos.png/70px-0735Gumshoos.png|#A8A878
Charjabug||/wiki/Charjabug_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/33/0737Charjabug.png/70px-0737Charjabug.png|#A8B820
Grubbin||/wiki/Grubbin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/22/0736Grubbin.png/70px-0736Grubbin.png|#A8B820
Crabrawler||/wiki/Crabrawler_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/83/0739Crabrawler.png/70px-0739Crabrawler.png|#C03028
Crabominable||/wiki/Crabominable_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/29/0740Crabominable.png/70px-0740Crabominable.png|#C03028
Oricorio|Baile Style|/wiki/Oricorio_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/21/0741Oricorio.png/70px-0741Oricorio.png|#F08030
Vikavolt||/wiki/Vikavolt_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c9/0738Vikavolt.png/70px-0738Vikavolt.png|#A8B820
Oricorio|Pom-Pom Style|/wiki/Oricorio_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/66/0741Oricorio-Pom-Pom.png/70px-0741Oricorio-Pom-Pom.png|#F8D030
Oricorio|Pa’u Style|/wiki/Oricorio_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/23/0741Oricorio-Pa%27u.png/70px-0741Oricorio-Pa%27u.png|#F85888
Oricorio|Sensu Style|/wiki/Oricorio_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8d/0741Oricorio-Sensu.png/70px-0741Oricorio-Sensu.png|#705898
Cutiefly||/wiki/Cutiefly_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f7/0742Cutiefly.png/70px-0742Cutiefly.png|#A8B820
Rockruff||/wiki/Rockruff_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6b/0744Rockruff.png/70px-0744Rockruff.png|#B8A038
Lycanroc|Midday Form|/wiki/Lycanroc_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b8/0745Lycanroc.png/70px-0745Lycanroc.png|#B8A038
Ribombee||/wiki/Ribombee_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/ed/0743Ribombee.png/70px-0743Ribombee.png|#A8B820
Lycanroc|Midnight Form|/wiki/Lycanroc_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/46/0745Lycanroc-Midnight.png/70px-0745Lycanroc-Midnight.png|#B8A038
Lycanroc|Dusk Form|/wiki/Lycanroc_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7b/0745Lycanroc-Dusk.png/70px-0745Lycanroc-Dusk.png|#B8A038
Wishiwashi|Solo Form|/wiki/Wishiwashi_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c4/0746Wishiwashi.png/70px-0746Wishiwashi.png|#6890F0
Mudbray||/wiki/Mudbray_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/29/0749Mudbray.png/70px-0749Mudbray.png|#E0C068
Mareanie||/wiki/Mareanie_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/63/0747Mareanie.png/70px-0747Mareanie.png|#A040A0
Toxapex||/wiki/Toxapex_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/bf/0748Toxapex.png/70px-0748Toxapex.png|#A040A0
Mudsdale||/wiki/Mudsdale_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/95/0750Mudsdale.png/70px-0750Mudsdale.png|#E0C068
Wishiwashi|School Form|/wiki/Wishiwashi_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a1/0746Wishiwashi-School.png/70px-0746Wishiwashi-School.png|#6890F0
Dewpider||/wiki/Dewpider_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/bd/0751Dewpider.png/70px-0751Dewpider.png|#6890F0
Lurantis||/wiki/Lurantis_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/63/0754Lurantis.png/70px-0754Lurantis.png|#78C850
Morelull||/wiki/Morelull_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/70/0755Morelull.png/70px-0755Morelull.png|#78C850
Araquanid||/wiki/Araquanid_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c0/0752Araquanid.png/70px-0752Araquanid.png|#6890F0
Fomantis||/wiki/Fomantis_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cb/0753Fomantis.png/70px-0753Fomantis.png|#78C850
Salandit||/wiki/Salandit_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1c/0757Salandit.png/70px-0757Salandit.png|#A040A0
Shiinotic||/wiki/Shiinotic_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/67/0756Shiinotic.png/70px-0756Shiinotic.png|#78C850
Stufful||/wiki/Stufful_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f7/0759Stufful.png/70px-0759Stufful.png|#A8A878
Salazzle||/wiki/Salazzle_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/70/0758Salazzle.png/70px-0758Salazzle.png|#A040A0
Steenee||/wiki/Steenee_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/ca/0762Steenee.png/70px-0762Steenee.png|#78C850
Bewear||/wiki/Bewear_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/26/0760Bewear.png/70px-0760Bewear.png|#A8A878
Tsareena||/wiki/Tsareena_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e6/0763Tsareena.png/70px-0763Tsareena.png|#78C850
Comfey||/wiki/Comfey_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d8/0764Comfey.png/70px-0764Comfey.png|#EE99AC
Bounsweet||/wiki/Bounsweet_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/34/0761Bounsweet.png/70px-0761Bounsweet.png|#78C850
Oranguru||/wiki/Oranguru_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f7/0765Oranguru.png/70px-0765Oranguru.png|#A8A878
Passimian||/wiki/Passimian_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/17/0766Passimian.png/70px-0766Passimian.png|#C03028
Wimpod||/wiki/Wimpod_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/07/0767Wimpod.png/70px-0767Wimpod.png|#A8B820
Golisopod||/wiki/Golisopod_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/32/0768Golisopod.png/70px-0768Golisopod.png|#A8B820
Sandygast||/wiki/Sandygast_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cf/0769Sandygast.png/70px-0769Sandygast.png|#705898
Type: Null||/wiki/Type:_Null_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/19/0772Type_Null.png/70px-0772Type_Null.png|#A8A878
Silvally|Type: Normal|/wiki/Silvally_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0d/0773Silvally.png/70px-0773Silvally.png|#A8A878
Minior|Meteor Form|/wiki/Minior_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4b/0774Minior.png/70px-0774Minior.png|#B8A038
Minior|Red Core|/wiki/Minior_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/84/0774Minior-Core.png/70px-0774Minior-Core.png|#B8A038
Komala||/wiki/Komala_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f1/0775Komala.png/70px-0775Komala.png|#A8A878
Turtonator||/wiki/Turtonator_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cc/0776Turtonator.png/70px-0776Turtonator.png|#F08030
Pyukumuku||/wiki/Pyukumuku_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/84/0771Pyukumuku.png/70px-0771Pyukumuku.png|#6890F0
Togedemaru||/wiki/Togedemaru_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8b/0777Togedemaru.png/70px-0777Togedemaru.png|#F8D030
Palossand||/wiki/Palossand_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/29/0770Palossand.png/70px-0770Palossand.png|#705898
Mimikyu|Disguised Form|/wiki/Mimikyu_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/41/0778Mimikyu.png/70px-0778Mimikyu.png|#705898
Mimikyu|Busted Form|/wiki/Mimikyu_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4d/HOME0778B.png/70px-HOME0778B.png|#705898
Drampa||/wiki/Drampa_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/10/0780Drampa.png/70px-0780Drampa.png|#A8A878
Bruxish||/wiki/Bruxish_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/ac/0779Bruxish.png/70px-0779Bruxish.png|#6890F0
Jangmo-o||/wiki/Jangmo-o_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/84/0782Jangmo-o.png/70px-0782Jangmo-o.png|#7038F8
Dhelmise||/wiki/Dhelmise_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/80/0781Dhelmise.png/70px-0781Dhelmise.png|#705898
Kommo-o||/wiki/Kommo-o_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/88/0784Kommo-o.png/70px-0784Kommo-o.png|#7038F8
Tapu Koko||/wiki/Tapu_Koko_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/bc/0785Tapu_Koko.png/70px-0785Tapu_Koko.png|#F8D030
Hakamo-o||/wiki/Hakamo-o_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/ae/0783Hakamo-o.png/70px-0783Hakamo-o.png|#7038F8
Tapu Bulu||/wiki/Tapu_Bulu_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/60/0787Tapu_Bulu.png/70px-0787Tapu_Bulu.png|#78C850
Tapu Fini||/wiki/Tapu_Fini_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/af/0788Tapu_Fini.png/70px-0788Tapu_Fini.png|#6890F0
Cosmoem||/wiki/Cosmoem_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d2/0790Cosmoem.png/70px-0790Cosmoem.png|#F85888
Solgaleo||/wiki/Solgaleo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8c/0791Solgaleo.png/70px-0791Solgaleo.png|#F85888
Lunala||/wiki/Lunala_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c0/0792Lunala.png/70px-0792Lunala.png|#F85888
Nihilego||/wiki/Nihilego_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/eb/0793Nihilego.png/70px-0793Nihilego.png|#B8A038
Buzzwole||/wiki/Buzzwole_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/aa/0794Buzzwole.png/70px-0794Buzzwole.png|#A8B820
Pheromosa||/wiki/Pheromosa_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/85/0795Pheromosa.png/70px-0795Pheromosa.png|#A8B820
Cosmog||/wiki/Cosmog_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d8/0789Cosmog.png/70px-0789Cosmog.png|#F85888
Xurkitree||/wiki/Xurkitree_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/78/0796Xurkitree.png/70px-0796Xurkitree.png|#F8D030
Celesteela||/wiki/Celesteela_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f2/0797Celesteela.png/70px-0797Celesteela.png|#B8B8D0
Guzzlord||/wiki/Guzzlord_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/10/0799Guzzlord.png/70px-0799Guzzlord.png|#705848
Kartana||/wiki/Kartana_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7c/0798Kartana.png/70px-0798Kartana.png|#78C850
Necrozma||/wiki/Necrozma_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/00/0800Necrozma.png/70px-0800Necrozma.png|#F85888
Necrozma|Dusk Mane|/wiki/Necrozma_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6b/0800Necrozma-Dusk_Mane.png/70px-0800Necrozma-Dusk_Mane.png|#F85888
Tapu Lele||/wiki/Tapu_Lele_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/95/0786Tapu_Lele.png/70px-0786Tapu_Lele.png|#F85888
Necrozma|Dawn Wings|/wiki/Necrozma_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/67/0800Necrozma-Dawn_Wings.png/70px-0800Necrozma-Dawn_Wings.png|#F85888
Magearna||/wiki/Magearna_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cb/0801Magearna.png/70px-0801Magearna.png|#B8B8D0
Marshadow||/wiki/Marshadow_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7b/0802Marshadow.png/70px-0802Marshadow.png|#C03028
Poipole||/wiki/Poipole_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/21/0803Poipole.png/70px-0803Poipole.png|#A040A0
Naganadel||/wiki/Naganadel_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/84/0804Naganadel.png/70px-0804Naganadel.png|#A040A0
Stakataka||/wiki/Stakataka_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/30/0805Stakataka.png/70px-0805Stakataka.png|#B8A038
Blacephalon||/wiki/Blacephalon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/48/0806Blacephalon.png/70px-0806Blacephalon.png|#F08030
Zeraora||/wiki/Zeraora_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c5/0807Zeraora.png/70px-0807Zeraora.png|#F8D030
Meltan||/wiki/Meltan_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/bc/0808Meltan.png/70px-0808Meltan.png|#B8B8D0
Melmetal||/wiki/Melmetal_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/13/0809Melmetal.png/70px-0809Melmetal.png|#B8B8D0
Grookey||/wiki/Grookey_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0c/0810Grookey.png/70px-0810Grookey.png|#78C850
Thwackey||/wiki/Thwackey_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e8/0811Thwackey.png/70px-0811Thwackey.png|#78C850
Rillaboom||/wiki/Rillaboom_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/38/0812Rillaboom.png/70px-0812Rillaboom.png|#78C850
Raboot||/wiki/Raboot_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/20/0814Raboot.png/70px-0814Raboot.png|#F08030
Cinderace||/wiki/Cinderace_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/61/0815Cinderace.png/70px-0815Cinderace.png|#F08030
Scorbunny||/wiki/Scorbunny_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/10/0813Scorbunny.png/70px-0813Scorbunny.png|#F08030
Sobble||/wiki/Sobble_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/88/0816Sobble.png/70px-0816Sobble.png|#6890F0
Drizzile||/wiki/Drizzile_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8e/0817Drizzile.png/70px-0817Drizzile.png|#6890F0
Skwovet||/wiki/Skwovet_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6b/0819Skwovet.png/70px-0819Skwovet.png|#A8A878
Greedent||/wiki/Greedent_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a4/0820Greedent.png/70px-0820Greedent.png|#A8A878
Inteleon||/wiki/Inteleon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/dc/0818Inteleon.png/70px-0818Inteleon.png|#6890F0
Rookidee||/wiki/Rookidee_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/48/0821Rookidee.png/70px-0821Rookidee.png|#A890F0
Corvisquire||/wiki/Corvisquire_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/04/0822Corvisquire.png/70px-0822Corvisquire.png|#A890F0
Corviknight||/wiki/Corviknight_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c2/0823Corviknight.png/70px-0823Corviknight.png|#A890F0
Dottler||/wiki/Dottler_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/12/0825Dottler.png/70px-0825Dottler.png|#A8B820
Blipbug||/wiki/Blipbug_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4f/0824Blipbug.png/70px-0824Blipbug.png|#A8B820
